name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,proteinID,length
YCR010C,chrIII,-,132272,133124,132272,133124,1,"132272,","133124,",ADY2,852
YCR021C,chrIII,-,156108,157107,156108,157107,1,"156108,","157107,",HSP30,999
YCR042C,chrIII,-,201173,205397,201173,205397,1,"201173,","205397,",TAF2,4224
YCR035C,chrIII,-,191833,193018,191833,193018,1,"191833,","193018,",RRP43,1185
YCR018C,chrIII,-,148237,148903,148237,148903,1,"148237,","148903,",SRD1,666
YCR032W,chrIII,+,179519,186023,179519,186023,1,"179519,","186023,",BPH1,6504
YCR018C-A,chrIII,-,151607,151862,151607,151862,1,"151607,","151862,",YCR018C-A,255
YCR057C,chrIII,-,220456,223228,220456,223228,1,"220456,","223228,",PWP2,2772
YCR068W,chrIII,+,237213,238776,237213,238776,1,"237213,","238776,",ATG15,1563
YCR045W-A,chrIII,+,208750,209101,208750,209101,1,"208750,","209101,",YCR045W-A,351
YCR011C,chrIII,-,133723,136873,133723,136873,1,"133723,","136873,",ADP1,3150
YCR036W,chrIII,+,193296,194298,193296,194298,1,"193296,","194298,",RBK1,1002
YCR020C,chrIII,-,154011,154659,154011,154659,1,"154011,","154659,",PET18,648
YCR061W,chrIII,+,225562,227458,225562,227458,1,"225562,","227458,",YCR061W,1896
YCR045C,chrIII,-,208134,209610,208134,209610,1,"208134,","209610,",RRT12,1476
YCR052W,chrIII,+,214993,216445,214993,216445,1,"214993,","216445,",RSC6,1452
YCR051W,chrIII,+,214070,214739,214070,214739,1,"214070,","214739,",YCR051W,669
YCR069W,chrIII,+,239054,240011,239054,240011,1,"239054,","240011,",CPR4,957
YCR064C,chrIII,-,228094,228505,228094,228505,1,"228094,","228505,",YCR064C,411
YCR066W,chrIII,+,231499,232963,231499,232963,1,"231499,","232963,",RAD18,1464
YCR040W,chrIII,+,200441,200969,200441,200969,1,"200441,","200969,",MATALPHA1,528
YCR075W-A,chrIII,+,248974,249202,248974,249202,1,"248974,","249202,",YCR075W-A,228
YCR028C-A,chrIII,-,172949,173440,172949,173440,2,"172949,173198,","173115,173440,",RIM1,408
YCR023C,chrIII,-,158537,160373,158537,160373,1,"158537,","160373,",YCR023C,1836
YCR048W,chrIII,+,211928,213761,211928,213761,1,"211928,","213761,",ARE1,1833
YCR033W,chrIII,+,186488,190169,186488,190169,1,"186488,","190169,",SNT1,3681
YCR012W,chrIII,+,137745,138996,137745,138996,1,"137745,","138996,",PGK1,1251
YCR020W-B,chrIII,+,155319,155556,155319,155556,1,"155319,","155556,",HTL1,237
YCR081C-A,chrIII,-,258414,258651,258414,258651,1,"258414,","258651,",YCR081C-A,237
YCR059C,chrIII,-,223453,224230,223453,224230,1,"223453,","224230,",YIH1,777
YCR083W,chrIII,+,259577,259961,259577,259961,1,"259577,","259961,",TRX3,384
YCR013C,chrIII,-,138401,139049,138401,139049,1,"138401,","139049,",YCR013C,648
YCR063W,chrIII,+,228317,228791,228317,228791,1,"228317,","228791,",BUD31,474
YCR073C,chrIII,-,242587,246583,242587,246583,1,"242587,","246583,",SSK22,3996
YCR022C,chrIII,-,157420,157765,157420,157765,1,"157420,","157765,",YCR022C,345
YCR034W,chrIII,+,190591,191635,190591,191635,1,"190591,","191635,",ELO2,1044
YCR067C,chrIII,-,233124,236322,233124,236322,1,"233124,","236322,",SED4,3198
YCR050C,chrIII,-,213463,213772,213463,213772,1,"213463,","213772,",YCR050C,309
YCR043C,chrIII,-,206260,206644,206260,206644,1,"206260,","206644,",YCR043C,384
YCR053W,chrIII,+,216696,218241,216696,218241,1,"216696,","218241,",THR4,1545
YCR031C,chrIII,-,177499,178220,177499,178220,2,"177499,178213,","177906,178220,",RPS14A,414
YCR014C,chrIII,-,139184,140933,139184,140933,1,"139184,","140933,",POL4,1749
YCR025C,chrIII,-,163445,163856,163445,163856,1,"163445,","163856,",YCR025C,411
YCR054C,chrIII,-,218375,220067,218375,220067,1,"218375,","220067,",CTR86,1692
YCR046C,chrIII,-,209913,210423,209913,210423,1,"209913,","210423,",IMG1,510
YCR081W,chrIII,+,254370,258654,254370,258654,1,"254370,","258654,",SRB8,4284
YCR076C,chrIII,-,249292,250045,249292,250045,1,"249292,","250045,",FUB1,753
YCR073W-A,chrIII,+,246962,247910,246962,247910,1,"246962,","247910,",SOL2,948
YCR038C,chrIII,-,197620,199549,197620,199549,1,"197620,","199549,",BUD5,1929
YCR072C,chrIII,-,240804,242352,240804,242352,1,"240804,","242352,",RSA4,1548
YCR015C,chrIII,-,141216,142170,141216,142170,1,"141216,","142170,",YCR015C,954
YCR049C,chrIII,-,211870,212317,211870,212317,1,"211870,","212317,",YCR049C,447
YCR024C,chrIII,-,160743,162222,160743,162222,1,"160743,","162222,",SLM5,1479
YCR065W,chrIII,+,229309,231004,229309,231004,1,"229309,","231004,",HCM1,1695
YCR071C,chrIII,-,240102,240543,240102,240543,1,"240102,","240543,",IMG2,441
YCR041W,chrIII,+,200910,201243,200910,201243,1,"200910,","201243,",YCR041W,333
YCR039C,chrIII,-,199545,200178,199545,200178,1,"199545,","200178,",MATALPHA2,633
YCR079W,chrIII,+,252844,254173,252844,254173,1,"252844,","254173,",PTC6,1329
YCR038W-A,chrIII,+,199292,199418,199292,199418,1,"199292,","199418,",YCR038W-A,126
YCR047W-A,chrIII,+,211300,211507,211300,211507,1,"211300,","211507,",YCR047W-A,207
YCR016W,chrIII,+,143633,144506,143633,144506,1,"143633,","144506,",YCR016W,873
YCR075C,chrIII,-,248032,248815,248032,248815,1,"248032,","248815,",ERS1,783
YCR037C,chrIII,-,194413,197185,194413,197185,1,"194413,","197185,",PHO87,2772
YCR027C,chrIII,-,167369,167999,167369,167999,1,"167369,","167999,",RHB1,630
YCR060W,chrIII,+,224398,224734,224398,224734,1,"224398,","224734,",TAH1,336
YCR019W,chrIII,+,152836,153928,152836,153928,1,"152836,","153928,",MAK32,1092
YCR028C,chrIII,-,170885,172424,170885,172424,1,"170885,","172424,",FEN2,1539
YCR044C,chrIII,-,206876,207950,206876,207950,1,"206876,","207950,",PER1,1074
YCR077C,chrIII,-,250237,252628,250237,252628,1,"250237,","252628,",PAT1,2391
YCR030C,chrIII,-,173825,176438,173825,176438,1,"173825,","176438,",SYP1,2613
YCR017C,chrIII,-,144772,147634,144772,147634,1,"144772,","147634,",CWH43,2862
YCR026C,chrIII,-,164110,166339,164110,166339,1,"164110,","166339,",NPP1,2229
YCR047C,chrIII,-,210717,211545,210717,211545,1,"210717,","211545,",BUD23,828
YCR082W,chrIII,+,258882,259269,258882,259269,1,"258882,","259269,",AHC2,387
YCR020C-A,chrIII,-,154829,155096,154829,155096,1,"154829,","155096,",MAK31,267
YCR024C-A,chrIII,-,162944,163067,162944,163067,1,"162944,","163067,",PMP1,123
YCR024C-B,chrIII,-,162598,162865,162598,162865,1,"162598,","162865,",YCR024C-B,267
YCR096C,chrIII,-,293178,293538,293178,293538,1,"293178,","293538,",HMRA2,360
YCR105W,chrIII,+,309069,310155,309069,310155,1,"309069,","310155,",ADH7,1086
YCR097W,chrIII,+,293834,294321,293834,294321,3,"293834,293993,294291,","293939,294239,294321,",HMRA1,381
YCR091W,chrIII,+,274403,276566,274403,276566,1,"274403,","276566,",KIN82,2163
YCR106W,chrIII,+,310957,313456,310957,313456,1,"310957,","313456,",RDS1,2499
YCR108C,chrIII,-,315996,316188,315996,316188,1,"315996,","316188,",YCR108C,192
YCR093W,chrIII,+,280116,286443,280116,286443,1,"280116,","286443,",CDC39,6327
YCR099C,chrIII,-,300831,301299,300831,301299,1,"300831,","301299,",YCR099C,468
YCR098C,chrIII,-,297048,298605,297048,298605,1,"297048,","298605,",GIT1,1557
YCR092C,chrIII,-,276763,279820,276763,279820,1,"276763,","279820,",MSH3,3057
YCR104W,chrIII,+,307800,308175,307800,308175,1,"307800,","308175,",PAU3,375
YCR088W,chrIII,+,265067,266846,265067,266846,1,"265067,","266846,",ABP1,1779
YCR101C,chrIII,-,302481,303030,302481,303030,1,"302481,","303030,",YCR101C,549
YCR102C,chrIII,-,304360,305467,304360,305467,1,"304360,","305467,",YCR102C,1107
YCR085W,chrIII,+,262915,263269,262915,263269,1,"262915,","263269,",YCR085W,354
YCR107W,chrIII,+,313889,314981,313889,314981,1,"313889,","314981,",AAD3,1092
YCR095W-A,chrIII,+,289638,289797,289638,289797,1,"289638,","289797,",YCR095W-A,159
YCR094W,chrIII,+,286761,287937,286761,287937,1,"286761,","287937,",CDC50,1176
YCR086W,chrIII,+,263391,263964,263391,263964,1,"263391,","263964,",CSM1,573
YCR097W-A,chrIII,+,294438,294705,294438,294705,1,"294438,","294705,",YCR097W-A,267
YCR087W,chrIII,+,263975,264491,263975,264491,1,"263975,","264491,",YCR087W,516
YCR095C,chrIII,-,288169,289258,288169,289258,1,"288169,","289258,",OCA4,1089
YCR100C,chrIII,-,301270,302221,301270,302221,1,"301270,","302221,",YCR100C,951
YCR089W,chrIII,+,267433,272263,267433,272263,1,"267433,","272263,",FIG2,4830
YCR102W-A,chrIII,+,306734,306932,306734,306932,1,"306734,","306932,",YCR102W-A,198
YCR087C-A,chrIII,-,264005,264467,264005,264467,1,"264005,","264467,",YCR087C-A,462
YCR090C,chrIII,-,272314,272863,272314,272863,1,"272314,","272863,",YCR090C,549
YGL196W,chrVII,+,129882,131169,129882,131169,1,"129882,","131169,",DSD1,1287
YGL131C,chrVII,-,261647,265859,261647,265859,1,"261647,","265859,",SNT2,4212
YGR212W,chrVII,+,917039,918446,917039,918446,1,"917039,","918446,",SLI1,1407
YGR017W,chrVII,+,523786,524680,523786,524680,1,"523786,","524680,",YGR017W,894
YGR088W,chrVII,+,654633,656322,654633,656322,1,"654633,","656322,",CTT1,1689
YGL059W,chrVII,+,392222,393698,392222,393698,1,"392222,","393698,",PKP2,1476
YGR147C,chrVII,-,786053,786920,786053,786920,1,"786053,","786920,",NAT2,867
YGL262W,chrVII,+,5311,5839,5311,5839,1,"5311,","5839,",YGL262W,528
YGL201C,chrVII,-,117853,120907,117853,120907,1,"117853,","120907,",MCM6,3054
YGL215W,chrVII,+,87980,89339,87980,89339,1,"87980,","89339,",CLG1,1359
YGL239C,chrVII,-,49430,49745,49430,49745,1,"49430,","49745,",YGL239C,315
YGL228W,chrVII,+,67597,69331,67597,69331,1,"67597,","69331,",SHE10,1734
YGL212W,chrVII,+,91431,92382,91431,92382,1,"91431,","92382,",VAM7,951
YGL245W,chrVII,+,39022,41149,39022,41149,1,"39022,","41149,",GUS1,2127
YGL227W,chrVII,+,69670,72547,69670,72547,1,"69670,","72547,",VID30,2877
YGL198W,chrVII,+,123590,124298,123590,124298,1,"123590,","124298,",YIP4,708
YGL237C,chrVII,-,52730,53528,52730,53528,1,"52730,","53528,",HAP2,798
YGL257C,chrVII,-,12480,14157,12480,14157,1,"12480,","14157,",MNT2,1677
YGL230C,chrVII,-,63771,64215,63771,64215,1,"63771,","64215,",YGL230C,444
YGL246C,chrVII,-,37616,38780,37616,38780,1,"37616,","38780,",RAI1,1164
YGL211W,chrVII,+,92511,93591,92511,93591,1,"92511,","93591,",NCS6,1080
YGL205W,chrVII,+,108157,110404,108157,110404,1,"108157,","110404,",POX1,2247
YGL241W,chrVII,+,45444,48459,45444,48459,1,"45444,","48459,",KAP114,3015
YGL233W,chrVII,+,59121,61854,59121,61854,1,"59121,","61854,",SEC15,2733
YGL223C,chrVII,-,79111,80365,79111,80365,1,"79111,","80365,",COG1,1254
YGL218W,chrVII,+,83649,84300,83649,84300,1,"83649,","84300,",YGL218W,651
YGL202W,chrVII,+,116058,117561,116058,117561,1,"116058,","117561,",ARO8,1503
YGL242C,chrVII,-,44651,45197,44651,45197,1,"44651,","45197,",YGL242C,546
YGL224C,chrVII,-,78014,78857,78014,78857,1,"78014,","78857,",SDT1,843
YGL252C,chrVII,-,25717,27484,25717,27484,1,"25717,","27484,",RTG2,1767
YGL238W,chrVII,+,49551,52434,49551,52434,1,"49551,","52434,",CSE1,2883
YGL206C,chrVII,-,102542,107504,102542,107504,1,"102542,","107504,",CHC1,4962
YGL263W,chrVII,+,2789,3932,2789,3932,1,"2789,","3932,",COS12,1143
YGL214W,chrVII,+,90009,90495,90009,90495,1,"90009,","90495,",YGL214W,486
YGL251C,chrVII,-,27920,31636,27920,31636,2,"27920,31578,","31426,31636,",HFM1,3564
YGL197W,chrVII,+,124697,129161,124697,129161,1,"124697,","129161,",MDS3,4464
YGL229C,chrVII,-,64502,66959,64502,66959,1,"64502,","66959,",SAP4,2457
YGL236C,chrVII,-,53786,55796,53786,55796,1,"53786,","55796,",MTO1,2010
YGL199C,chrVII,-,123571,124042,123571,124042,1,"123571,","124042,",YGL199C,471
YGL256W,chrVII,+,15158,16307,15158,16307,1,"15158,","16307,",ADH4,1149
YGL226C-A,chrVII,-,72748,73158,72748,73158,2,"72748,73137,","72988,73158,",OST5,261
YGL260W,chrVII,+,6859,7090,6859,7090,1,"6859,","7090,",YGL260W,231
YGL203C,chrVII,-,112474,114664,112474,114664,1,"112474,","114664,",KEX1,2190
YGL220W,chrVII,+,82373,82736,82373,82736,1,"82373,","82736,",FRA2,363
YGL247W,chrVII,+,36932,37526,36932,37526,1,"36932,","37526,",BRR6,594
YGL210W,chrVII,+,93791,94460,93791,94460,1,"93791,","94460,",YPT32,669
YGL225W,chrVII,+,76893,77907,76893,77907,1,"76893,","77907,",VRG4,1014
YGL255W,chrVII,+,20977,22108,20977,22108,1,"20977,","22108,",ZRT1,1131
YGL208W,chrVII,+,97337,98585,97337,98585,1,"97337,","98585,",SIP2,1248
YGL232W,chrVII,+,62074,63002,62074,63002,2,"62074,62189,","62131,63002,",TAN1,870
YGL248W,chrVII,+,35652,36762,35652,36762,1,"35652,","36762,",PDE1,1110
YGL258W-A,chrVII,+,9161,9395,9161,9395,1,"9161,","9395,",YGL258W-A,234
YGL207W,chrVII,+,98968,102076,98968,102076,1,"98968,","102076,",SPT16,3108
YGL217C,chrVII,-,84838,85180,84838,85180,1,"84838,","85180,",YGL217C,342
YGL243W,chrVII,+,43306,44509,43306,44509,1,"43306,","44509,",TAD1,1203
YGL235W,chrVII,+,55278,55815,55278,55815,1,"55278,","55815,",YGL235W,537
YGL221C,chrVII,-,81425,82292,81425,82292,1,"81425,","82292,",NIF3,867
YGL253W,chrVII,+,23934,25395,23934,25395,1,"23934,","25395,",HXK2,1461
YGL259W,chrVII,+,8469,8967,8469,8967,1,"8469,","8967,",YPS5,498
YGL244W,chrVII,+,41497,43174,41497,43174,1,"41497,","43174,",RTF1,1677
YGL213C,chrVII,-,90053,91247,90053,91247,1,"90053,","91247,",SKI8,1194
YGL250W,chrVII,+,31909,32635,31909,32635,1,"31909,","32635,",RMR1,726
YGL209W,chrVII,+,95857,97006,95857,97006,1,"95857,","97006,",MIG2,1149
YGL231C,chrVII,-,63047,63620,63047,63620,1,"63047,","63620,",EMC4,573
YGL261C,chrVII,-,6289,6652,6289,6652,1,"6289,","6652,",PAU11,363
YGL200C,chrVII,-,122693,123305,122693,123305,1,"122693,","123305,",EMP24,612
YGL240W,chrVII,+,48612,49365,48612,49365,1,"48612,","49365,",DOC1,753
YGL226W,chrVII,+,73339,73711,73339,73711,1,"73339,","73711,",MTC3,372
YGL254W,chrVII,+,22303,23203,22303,23203,1,"22303,","23203,",FZF1,900
YGL219C,chrVII,-,82877,84257,82877,84257,1,"82877,","84257,",MDM34,1380
YGL249W,chrVII,+,33097,35212,33097,35212,1,"33097,","35212,",ZIP2,2115
YGL216W,chrVII,+,84884,87302,84884,87302,1,"84884,","87302,",KIP3,2418
YGL204C,chrVII,-,111699,112005,111699,112005,1,"111699,","112005,",YGL204C,306
YGL234W,chrVII,+,56481,58890,56481,58890,1,"56481,","58890,",ADE5%2C7,2409
YGL258W,chrVII,+,11109,11730,11109,11730,1,"11109,","11730,",VEL1,621
YGL222C,chrVII,-,80658,81186,80658,81186,1,"80658,","81186,",EDC1,528
YGL175C,chrVII,-,173284,174322,173284,174322,1,"173284,","174322,",SAE2,1038
YGL182C,chrVII,-,157272,157596,157272,157596,1,"157272,","157596,",YGL182C,324
YGL178W,chrVII,+,167351,170571,167351,170571,2,"167351,167994,","167354,170571,",MPT5,2580
YGL157W,chrVII,+,209005,210049,209005,210049,1,"209005,","210049,",ARI1,1044
YGL147C,chrVII,-,227753,228329,227753,228329,1,"227753,","228329,",RPL9A,576
YGL134W,chrVII,+,255662,256964,255662,256964,1,"255662,","256964,",PCL10,1302
YGL160W,chrVII,+,200560,202273,200560,202273,1,"200560,","202273,",AIM14,1713
YGL171W,chrVII,+,182389,184084,182389,184084,1,"182389,","184084,",ROK1,1695
YGL165C,chrVII,-,191397,191976,191397,191976,1,"191397,","191976,",YGL165C,579
YGL191W,chrVII,+,144807,145197,144807,145197,1,"144807,","145197,",COX13,390
YGL186C,chrVII,-,151036,152776,151036,152776,1,"151036,","152776,",TPN1,1740
YGL150C,chrVII,-,221103,225573,221103,225573,1,"221103,","225573,",INO80,4470
YGL143C,chrVII,-,234716,235958,234716,235958,1,"234716,","235958,",MRF1,1242
YGL176C,chrVII,-,171414,173079,171414,173079,1,"171414,","173079,",YGL176C,1665
YGL159W,chrVII,+,202720,203833,202720,203833,1,"202720,","203833,",YGL159W,1113
YGL181W,chrVII,+,157905,159096,157905,159096,1,"157905,","159096,",GTS1,1191
YGL161C,chrVII,-,199209,200142,199209,200142,1,"199209,","200142,",YIP5,933
YGL192W,chrVII,+,142245,144048,142245,144048,1,"142245,","144048,",IME4,1803
YGL188C,chrVII,-,149342,149516,149342,149516,1,"149342,","149516,",YGL188C,174
YGL146C,chrVII,-,228750,229686,228750,229686,1,"228750,","229686,",RRT6,936
YGL135W,chrVII,+,254640,255294,254640,255294,1,"254640,","255294,",RPL1B,654
YGL154C,chrVII,-,215277,216096,215277,216096,1,"215277,","216096,",LYS5,819
YGL164C,chrVII,-,191977,193300,191977,193300,1,"191977,","193300,",YRB30,1323
YGL172W,chrVII,+,180699,182118,180699,182118,1,"180699,","182118,",NUP49,1419
YGL149W,chrVII,+,225571,225877,225571,225877,1,"225571,","225877,",YGL149W,306
YGL185C,chrVII,-,153166,154306,153166,154306,1,"153166,","154306,",YGL185C,1140
YGL142C,chrVII,-,236268,238119,236268,238119,1,"236268,","238119,",GPI10,1851
YGL188C-A,chrVII,-,148823,148964,148823,148964,1,"148823,","148964,",YGL188C-A,141
YGL180W,chrVII,+,160064,162758,160064,162758,1,"160064,","162758,",ATG1,2694
YGL193C,chrVII,-,141915,142227,141915,142227,1,"141915,","142227,",YGL193C,312
YGL132W,chrVII,+,261579,261915,261579,261915,1,"261579,","261915,",YGL132W,336
YGL194C-A,chrVII,-,139718,139961,139718,139961,1,"139718,","139961,",YGL194C-A,243
YGL151W,chrVII,+,217523,220922,217523,220922,1,"217523,","220922,",NUT1,3399
YGL169W,chrVII,+,186058,187339,186058,187339,1,"186058,","187339,",SUA5,1281
YGL145W,chrVII,+,230242,232348,230242,232348,1,"230242,","232348,",TIP20,2106
YGL179C,chrVII,-,163408,165091,163408,165091,1,"163408,","165091,",TOS3,1683
YGL177W,chrVII,+,167558,167906,167558,167906,1,"167558,","167906,",YGL177W,348
YGL167C,chrVII,-,187615,190468,187615,190468,1,"187615,","190468,",PMR1,2853
YGL148W,chrVII,+,226398,227529,226398,227529,1,"226398,","227529,",ARO2,1131
YGL184C,chrVII,-,154614,156012,154614,156012,1,"154614,","156012,",STR3,1398
YGL152C,chrVII,-,216691,217369,216691,217369,1,"216691,","217369,",YGL152C,678
YGL141W,chrVII,+,238352,241085,238352,241085,1,"238352,","241085,",HUL5,2733
YGL155W,chrVII,+,214080,215211,214080,215211,1,"214080,","215211,",CDC43,1131
YGL136C,chrVII,-,252896,253859,252896,253859,1,"252896,","253859,",MRM2,963
YGL174W,chrVII,+,174544,175345,174544,175345,1,"174544,","175345,",BUD13,801
YGL138C,chrVII,-,248493,249531,248493,249531,1,"248493,","249531,",YGL138C,1038
YGL163C,chrVII,-,193706,196403,193706,196403,1,"193706,","196403,",RAD54,2697
YGL173C,chrVII,-,175526,180113,175526,180113,1,"175526,","180113,",XRN1,4587
YGL194C,chrVII,-,140367,141726,140367,141726,1,"140367,","141726,",HOS2,1359
YGL156W,chrVII,+,210415,213667,210415,213667,1,"210415,","213667,",AMS1,3252
YGL168W,chrVII,+,187463,187796,187463,187796,1,"187463,","187796,",HUR1,333
YGL144C,chrVII,-,232449,234507,232449,234507,1,"232449,","234507,",ROG1,2058
YGL133W,chrVII,+,257706,261501,257706,261501,1,"257706,","261501,",ITC1,3795
YGL166W,chrVII,+,191128,191806,191128,191806,1,"191128,","191806,",CUP2,678
YGL190C,chrVII,-,145808,147389,145808,147389,1,"145808,","147389,",CDC55,1581
YGL170C,chrVII,-,184152,185394,184152,185394,1,"184152,","185394,",SPO74,1242
YGL183C,chrVII,-,156542,157285,156542,157285,2,"156542,157282,","157199,157285,",MND1,660
YGL140C,chrVII,-,241352,245012,241352,245012,1,"241352,","245012,",YGL140C,3660
YGL137W,chrVII,+,249868,252738,249868,252738,2,"249868,250086,","249886,252738,",SEC27,2670
YGL158W,chrVII,+,207032,208571,207032,208571,1,"207032,","208571,",RCK1,1539
YGL162W,chrVII,+,198137,199037,198137,199037,1,"198137,","199037,",SUT1,900
YGL139W,chrVII,+,245715,248124,245715,248124,1,"245715,","248124,",FLC3,2409
YGL195W,chrVII,+,131524,139543,131524,139543,1,"131524,","139543,",GCN1,8019
YGL189C,chrVII,-,148228,148966,148228,148588,1,"148228,","148588,",RPS26A,360
YGL187C,chrVII,-,149703,150525,149703,150171,1,"149703,","150171,",COX4,468
YGL153W,chrVII,+,216272,217298,216272,217298,1,"216272,","217298,",PEX14,1026
YGL092W,chrVII,+,337905,341859,337905,341859,1,"337905,","341859,",NUP145,3954
YGL113W,chrVII,+,295931,297938,295931,297938,1,"295931,","297938,",SLD3,2007
YGL105W,chrVII,+,307436,308567,307436,308567,1,"307436,","308567,",ARC1,1131
YGL129C,chrVII,-,267722,269075,267722,269075,1,"267722,","269075,",RSM23,1353
YGL065C,chrVII,-,379759,381271,379759,381271,1,"379759,","381271,",ALG2,1512
YGL109W,chrVII,+,303512,303836,303512,303836,1,"303512,","303836,",YGL109W,324
YGL118C,chrVII,-,288013,288451,288013,288451,1,"288013,","288451,",YGL118C,438
YGL122C,chrVII,-,278945,280523,278945,280523,1,"278945,","280523,",NAB2,1578
YGL100W,chrVII,+,313233,314283,313233,314283,1,"313233,","314283,",SEH1,1050
YGL096W,chrVII,+,325330,326161,325330,326161,1,"325330,","326161,",TOS8,831
YGL084C,chrVII,-,350615,352298,350615,352298,1,"350615,","352298,",GUP1,1683
YGL078C,chrVII,-,360287,361859,360287,361859,1,"360287,","361859,",DBP3,1572
YGL063C-A,chrVII,-,384501,384651,384501,384651,1,"384501,","384651,",YGL063C-A,150
YGL062W,chrVII,+,385195,388732,385195,388732,1,"385195,","388732,",PYC1,3537
YGL102C,chrVII,-,311504,311933,311504,311933,1,"311504,","311933,",YGL102C,429
YGL076C,chrVII,-,364334,365996,364334,365996,3,"364334,365432,365985,","364964,365526,365996,",RPL7A,735
YGL114W,chrVII,+,293459,295637,293459,295637,1,"293459,","295637,",YGL114W,2178
YGL088W,chrVII,+,345835,346201,345835,346201,1,"345835,","346201,",YGL088W,366
YGL081W,chrVII,+,357376,358339,357376,358339,1,"357376,","358339,",YGL081W,963
YGL126W,chrVII,+,270996,272139,270996,272139,1,"270996,","272139,",SCS3,1143
YGL104C,chrVII,-,308712,310173,308712,310173,1,"308712,","310173,",VPS73,1461
YGL074C,chrVII,-,368595,368922,368595,368922,1,"368595,","368922,",YGL074C,327
YGL119W,chrVII,+,284441,285947,284441,285947,1,"284441,","285947,",COQ8,1506
YGL121C,chrVII,-,280776,281157,280776,281157,1,"280776,","281157,",GPG1,381
YGL093W,chrVII,+,334885,337639,334885,337639,1,"334885,","337639,",SPC105,2754
YGL127C,chrVII,-,270391,270775,270391,270775,1,"270391,","270775,",SOH1,384
YGL110C,chrVII,-,301536,303411,301536,303411,1,"301536,","303411,",CUE3,1875
YGL085W,chrVII,+,349615,350440,349615,350440,1,"349615,","350440,",LCL3,825
YGL091C,chrVII,-,342055,343042,342055,343042,1,"342055,","343042,",NBP35,987
YGL108C,chrVII,-,303648,304071,303648,304071,1,"303648,","304071,",YGL108C,423
